,token,transcript_id,sentence_id,surprisal,oov
4314,↓guile,1,171,21.250557224267297,False
4315,↓was,1,171,8.778723799560197,False
4316,↓the,1,171,5.303219542550269,False
4317,↓ace,1,171,13.150432602352822,False
4318,↓up,1,171,11.478930870157994,False
4319,↓his,1,171,7.064924806626171,False
4320,↓sleeve,1,171,6.796131080492094,False
4321,↓and,1,171,7.148378834602751,False
4322,↓he,1,171,8.203135737419059,False
4323,↓laugh,1,171,11.210227433092811,False
4324,ed,1,171,0.8116239339689736,False
4325,↓to,1,171,7.466252589774321,False
4326,↓him,1,171,3.937223547107325,False
4327,self,1,171,2.1129843907193915,False
4328,↓at,1,171,7.475268824513671,False
4329,↓how,1,171,11.03290920589808,False
4330,↓ease,1,171,6.298228446035542,False
4331,y,1,171,0.025753389899004477,False
4332,↓it,1,171,1.2756942543992147,False
4333,↓have,1,171,9.814356051967941,False
4334,ed,1,171,1.272704518005003,False
4335,↓be,1,171,3.059980299799338,False
4336,en,1,171,0.07970567035137557,False
4337,↓to,1,171,6.754435746878854,False
4338,↓out,1,171,9.869607418065257,False
4339,wit,1,171,5.797092433300407,False
4340,↓the,1,171,9.29866369890651,False
4341,↓other,1,171,8.863981232886522,False
4342,↓bird,1,171,9.603602356944993,False
4343,s,1,171,0.22551816056314633,False
4344,↓high,1,172,11.314238064430235,False
4345,er,1,172,2.6318766596632575,False
4346,↓and,1,172,6.150377719693965,False
4347,↓high,1,172,1.881220072960659,False
4348,er,1,172,0.11634429635041425,False
4349,↓he,1,172,10.038928726587883,False
4350,↓mount,1,172,13.378513086500222,False
4351,ed,1,172,1.1180929026241488,False
4352,↓un,1,172,10.252570087796675,False
4353,til,1,172,1.404797128792983,False
4354,↓he,1,172,4.251969261247354,False
4355,↓was,1,172,1.8812770976357496,False
4356,↓lost,1,172,10.81946030296772,False
4357,↓to,1,172,6.75739548591794,False
4358,↓sight,1,172,15.783685576309678,False
4359,↓and,1,172,5.4292523905993075,False
4360,↓then,1,172,5.739812335185799,False
4361,↓fold,1,172,14.53861198841545,False
4362,ing,1,172,3.467740585099133,False
4363,↓his,1,172,5.379294023163541,False
4364,↓wing,1,172,11.601402448046677,False
4365,s,1,172,0.7569832566013402,False
4366,↓together,1,172,11.954878608699913,False
4367,↓he,1,172,13.228043185151352,False
4368,↓sank,1,172,15.37493745731534,False
4369,↓to,1,172,4.346476968083715,False
4370,↓earth,1,172,12.981579371371566,False
4371,↓cry,1,172,15.129281493099342,False
4372,ing,1,172,2.367491851724479,False
4373,↓shril,1,172,17.845670899272896,False
4374,ly,1,172,0.7878591481278279,False
4375,↓i,1,172,9.414918795200924,False
4376,↓am,1,172,4.919403878720617,False
4377,↓king,1,172,14.652198805121241,False
4378,↓i,1,172,10.110841593933593,False
4379,↓am,1,172,6.386530759408902,False
4380,↓king,1,172,14.270439197632362,False
4381,↓the,1,173,4.536386560342236,False
4382,↓eagle,1,173,11.901261949955199,False
4383,↓trick,1,173,18.208156166581098,False
4384,ed,1,173,4.112152678018564,False
4385,↓by,1,173,6.616842333969228,False
4386,↓the,1,173,3.069738449321901,False
4387,↓little,1,173,11.699728036081302,False
4388,↓bird,1,173,9.683944580082246,False
4389,↓have,1,173,9.956139194477986,False
4390,ed,1,173,3.158961077590475,False
4391,↓not,1,173,6.618809685259859,False
4392,↓sense,1,173,14.882318713412513,False
4393,ed,1,173,5.754759136134589,False
4394,↓the,1,173,5.937565592302117,False
4395,↓bird,1,173,12.239128397811715,False
4396,↓in,1,173,8.774499221547222,False
4397,↓his,1,173,7.564690643140375,False
4398,↓feather,1,173,17.856307585196074,False
4399,s,1,173,1.4001699130133525,False
4400,↓and,1,173,3.4100498301229343,False
4401,↓so,1,173,8.943288299769002,False
4402,↓have,1,173,7.597960581008954,False
4403,ed,1,173,2.56771716810645,False
4404,↓not,1,173,7.065142609204642,False
4405,↓at,1,173,8.22974646045204,False
4406,↓all,1,173,1.7743263294913023,False
4407,↓expect,1,173,15.223308846249001,False
4408,ed,1,173,2.859586681424912,False
4409,↓the,1,173,5.022531023598822,False
4410,↓bird,1,173,12.239128397811715,False
4411,↓to,1,173,6.287728381729767,False
4412,↓come,1,173,9.089854386902283,False
4413,↓fly,1,173,15.358580879676808,False
4414,ing,1,173,3.0746453434125236,False
4415,↓out,1,173,5.49249790333591,False
4416,↓like,1,173,9.109047942126583,False
4417,↓that,1,173,3.7738244886956878,False
4418,↓the,1,174,4.536386560342236,False
4419,↓bird,1,174,11.465422358236493,False
4420,s,1,174,0.6232233175745735,False
4421,↓back,1,174,11.341748510114646,False
4422,↓on,1,174,4.301215612253863,False
4423,↓earth,1,174,10.176823103060489,False
4424,↓were,1,174,9.154798363746277,False
4425,↓all,1,174,8.153999475715851,False
4426,↓up,1,174,9.513562771004807,False
4427,↓in,1,174,4.0072700443578775,False
4428,↓arm,1,174,7.778177562520797,False
4429,s,1,174,0.20704045806352125,False
4430,↓you,1,175,5.755526197215498,False
4431,↓and,1,175,7.449337645525523,False
4432,↓not,1,175,8.369088630064448,False
4433,↓the,1,175,4.297480496035417,False
4434,↓eagle,1,175,13.553889306704361,False
4435,↓our,1,175,13.567505531901034,False
4436,↓king,1,175,13.419806871359699,False
4437,↓the,1,176,4.536386560342236,False
4438,↓bird,1,176,11.465422358236493,False
4439,s,1,176,0.6232233175745735,False
4440,↓cry,1,176,15.485277035578463,False
4441,ed,1,176,2.883534668934904,False
4442,↓fume,1,176,19.224701785030337,False
4443,ing,1,176,2.9746545556643103,False
4444,↓with,1,176,7.670529232118208,False
4445,↓anger,1,176,11.972065212164768,False
4446,↓you,1,177,5.755526197215498,False
4447,↓have,1,177,4.394252557678508,False
4448,↓do,1,177,8.137577161299088,False
4449,ne,1,177,0.004117631610162481,False
4450,↓this,1,177,5.625621215325921,False
4451,↓by,1,177,11.167468430887252,False
4452,↓break,1,177,11.190230780360983,False
4453,ing,1,177,0.3884009278626337,False
4454,↓every,1,177,9.785972019941513,False
4455,↓rule,1,177,12.118725548413826,False
4456,↓in,1,177,6.3401158419225245,False
4457,↓the,1,177,2.389007776442319,False
4458,↓book,1,177,8.850554297930776,False
4459,↓so,1,177,8.3694339461525,False
4460,↓we,1,177,7.030229251880322,False
4461,↓will,1,177,5.676674535724368,False
4462,↓not,1,177,5.416442826952356,False
4463,↓have,1,177,4.242613254485588,False
4464,↓you,1,177,7.4973650941019665,False
4465,↓who,1,177,11.150080657040828,False
4466,↓are,1,177,3.400228121847926,False
4467,↓simple,1,177,8.620288659914273,False
4468,ly,1,177,0.31438030081405666,False
4469,↓trick,1,177,14.889011192641915,False
4470,y,1,177,2.9936279322820094,False
4471,↓and,1,177,5.361303926186469,False
4472,↓cun,1,177,16.76310971529358,False
4473,ing,1,177,0.06633473293356047,False
4474,↓to,1,177,3.509253756555833,False
4475,↓reign,1,177,15.831971219942782,False
4476,↓over,1,177,11.426194925839681,False
4477,↓us,1,177,9.925589016807486,False
4478,↓the,1,178,4.536386560342236,False
4479,↓bird,1,178,11.465422358236493,False
4480,↓with,1,178,6.694923370337256,False
4481,out,1,178,3.9429755152024177,False
4482,↓a,1,178,4.188019256170568,False
